County,Year,Quarter,Period,transaction_count,avg_price
"Newry, Mourne and Down",2021,1,2021 Q1,487.0,170230.585
"Newry, Mourne and Down",2021,2,2021 Q2,506.0,180549.5454
"Newry, Mourne and Down",2021,3,2021 Q3,593.0,190711.7757
"Newry, Mourne and Down",2021,4,2021 Q4,505.0,191765.7685
"Newry, Mourne and Down",2022,1,2022 Q1,433.0,200366.971
"Newry, Mourne and Down",2022,2,2022 Q2,449.0,204314.18800000002
"Newry, Mourne and Down",2022,3,2022 Q3,449.0,212824.45440000002
"Newry, Mourne and Down",2022,4,2022 Q4,546.0,203241.168
"Newry, Mourne and Down",2023,1,2023 Q1,345.0,196498.9425
"Newry, Mourne and Down",2023,2,2023 Q2,399.0,204135.33070000002
"Newry, Mourne and Down",2023,3,2023 Q3,410.0,214524.153
"Newry, Mourne and Down",2023,4,2023 Q4,438.0,209725.3545
"Newry, Mourne and Down",2024,1,2024 Q1,341.0,208981.63439999998
"Newry, Mourne and Down",2024,2,2024 Q2,374.0,224961.153
"Newry, Mourne and Down",2024,3,2024 Q3,501.0,226415.385
"Newry, Mourne and Down",2024,4,2024 Q4,528.0,233722.7588
"Newry, Mourne and Down",2025,1,2025 Q1,457.0,234287.86149999997
"Newry, Mourne and Down",2025,2,2025 Q2,312.0,229226.9056
"Newry, Mourne and Down",2025,3,2025 Q3,443.0,238713.1434
Offaly,2010,1,2010 Q1,47.0,148422.46234042555
Offaly,2010,2,2010 Q2,66.0,172493.36606060606
Offaly,2010,3,2010 Q3,58.0,174167.32431034485
Offaly,2010,4,2010 Q4,73.0,143341.54273972602
Offaly,2011,1,2011 Q1,61.0,140493.28770491804
Offaly,2011,2,2011 Q2,40.0,127928.65800000001
Offaly,2011,3,2011 Q3,44.0,142418.42522727273
Offaly,2011,4,2011 Q4,65.0,122609.63892307693
Offaly,2012,1,2012 Q1,57.0,136937.55157894737
Offaly,2012,2,2012 Q2,60.0,112526.9295
Offaly,2012,3,2012 Q3,72.0,127534.84722222222
Offaly,2012,4,2012 Q4,109.0,111587.14403669724
Offaly,2013,1,2013 Q1,58.0,97680.2672413793
Offaly,2013,2,2013 Q2,69.0,108624.07463768116
Offaly,2013,3,2013 Q3,84.0,107129.90535714287
Offaly,2013,4,2013 Q4,116.0,93473.87931034483
Offaly,2014,1,2014 Q1,94.0,110041.28851063829
Offaly,2014,2,2014 Q2,101.0,116210.67405940594
Offaly,2014,3,2014 Q3,120.0,133157.60608333335
Offaly,2014,4,2014 Q4,189.0,113594.68746031747
Offaly,2015,1,2015 Q1,139.0,105568.4454676259
Offaly,2015,2,2015 Q2,136.0,102806.23419117647
Offaly,2015,3,2015 Q3,125.0,113639.28568
Offaly,2015,4,2015 Q4,181.0,119375.2691160221
Offaly,2016,1,2016 Q1,126.0,96542.94444444444
Offaly,2016,2,2016 Q2,134.0,134222.59507462685
Offaly,2016,3,2016 Q3,158.0,115387.47474683545
Offaly,2016,4,2016 Q4,204.0,119576.71794117648
Offaly,2017,1,2017 Q1,140.0,140981.07992857145
Offaly,2017,2,2017 Q2,173.0,129261.67358381503
Offaly,2017,3,2017 Q3,187.0,149970.22951871657
Offaly,2017,4,2017 Q4,192.0,146833.35489583333
Offaly,2018,1,2018 Q1,143.0,142937.31496503495
Offaly,2018,2,2018 Q2,150.0,152417.75446666667
Offaly,2018,3,2018 Q3,168.0,151546.21398809523
Offaly,2018,4,2018 Q4,201.0,157433.16925373135
Offaly,2019,1,2019 Q1,139.0,168018.1742446043
Offaly,2019,2,2019 Q2,169.0,146007.74177514794
Offaly,2019,3,2019 Q3,191.0,160363.51659685865
Offaly,2019,4,2019 Q4,207.0,159537.26763285024
Offaly,2020,1,2020 Q1,144.0,158034.15180555556
Offaly,2020,2,2020 Q2,128.0,159284.006796875
Offaly,2020,3,2020 Q3,126.0,175523.96007936506
Offaly,2020,4,2020 Q4,243.0,172432.57576131687
Offaly,2021,1,2021 Q1,171.0,181170.41520467837
Offaly,2021,2,2021 Q2,159.0,170965.8364779874
Offaly,2021,3,2021 Q3,208.0,192477.15697115383
Offaly,2021,4,2021 Q4,270.0,209186.42533333335
Offaly,2022,1,2022 Q1,220.0,218943.25459090908
Offaly,2022,2,2022 Q2,236.0,219262.93364406782
Offaly,2022,3,2022 Q3,258.0,215538.9877131783
Offaly,2022,4,2022 Q4,218.0,209247.24178899082
Offaly,2023,1,2023 Q1,154.0,234364.7997402597
Offaly,2023,2,2023 Q2,248.0,235850.5210483871
Offaly,2023,3,2023 Q3,225.0,231269.40715555556
Offaly,2023,4,2023 Q4,251.0,228221.74884462153
Offaly,2024,1,2024 Q1,188.0,240810.82037234041
Offaly,2024,2,2024 Q2,244.0,250211.8917622951
Offaly,2024,3,2024 Q3,227.0,271418.7844493392
Offaly,2024,4,2024 Q4,214.0,313891.48280373827
Offaly,2025,1,2025 Q1,160.0,253638.90431249997
Offaly,2025,2,2025 Q2,203.0,324843.1813793103
Offaly,2025,3,2025 Q3,181.0,263374.9090607735
Offaly,2025,4,2025 Q4,98.0,272883.82010204083
Roscommon,2010,1,2010 Q1,60.0,141365.93466666667
Roscommon,2010,2,2010 Q2,68.0,131325.43941176473
Roscommon,2010,3,2010 Q3,80.0,148808.0435
Roscommon,2010,4,2010 Q4,78.0,128642.76923076923
Roscommon,2011,1,2011 Q1,40.0,130868.52575
Roscommon,2011,2,2011 Q2,63.0,110419.04492063491
Roscommon,2011,3,2011 Q3,59.0,112218.91525423729
Roscommon,2011,4,2011 Q4,71.0,85865.94830985916
Roscommon,2012,1,2012 Q1,48.0,111334.74125
Roscommon,2012,2,2012 Q2,79.0,82727.45569620254
Roscommon,2012,3,2012 Q3,104.0,82354.85980769231
Roscommon,2012,4,2012 Q4,130.0,85643.87138461538
Roscommon,2013,1,2013 Q1,88.0,82759.45613636363
Roscommon,2013,2,2013 Q2,117.0,83051.24452991452
Roscommon,2013,3,2013 Q3,155.0,76235.84193548387
Roscommon,2013,4,2013 Q4,158.0,70294.08462025315
Roscommon,2014,1,2014 Q1,116.0,73146.44534482759
Roscommon,2014,2,2014 Q2,136.0,75360.33088235294
Roscommon,2014,3,2014 Q3,121.0,78584.20661157025
Roscommon,2014,4,2014 Q4,196.0,73421.20229591837
Roscommon,2015,1,2015 Q1,133.0,78477.18045112782
Roscommon,2015,2,2015 Q2,219.0,74280.64648401826
Roscommon,2015,3,2015 Q3,151.0,89644.28695364238
Roscommon,2015,4,2015 Q4,220.0,84617.7505
Roscommon,2016,1,2016 Q1,134.0,80280.95171641791
Roscommon,2016,2,2016 Q2,145.0,99101.9232413793
Roscommon,2016,3,2016 Q3,190.0,93031.36684210526
Roscommon,2016,4,2016 Q4,216.0,92916.18518518518
Roscommon,2017,1,2017 Q1,144.0,107605.10111111111
Roscommon,2017,2,2017 Q2,182.0,103161.47170329672
Roscommon,2017,3,2017 Q3,213.0,105664.51309859155
Roscommon,2017,4,2017 Q4,200.0,116151.1786
Roscommon,2018,1,2018 Q1,169.0,122317.83431952662
Roscommon,2018,2,2018 Q2,212.0,107048.06108490565
Roscommon,2018,3,2018 Q3,244.0,112835.81327868853
Roscommon,2018,4,2018 Q4,254.0,119880.49248031496
Roscommon,2019,1,2019 Q1,181.0,125780.10497237569
Roscommon,2019,2,2019 Q2,175.0,125989.22828571429
Roscommon,2019,3,2019 Q3,217.0,129923.47004608295
Roscommon,2019,4,2019 Q4,244.0,121136.33327868853
Roscommon,2020,1,2020 Q1,182.0,116818.16532967033
Roscommon,2020,2,2020 Q2,120.0,109772.914
Roscommon,2020,3,2020 Q3,170.0,119160.34852941177
Roscommon,2020,4,2020 Q4,268.0,128200.38451492536
Roscommon,2021,1,2021 Q1,201.0,136578.25208955226
Roscommon,2021,2,2021 Q2,209.0,133936.09837320572
Roscommon,2021,3,2021 Q3,244.0,156444.05209016392
Roscommon,2021,4,2021 Q4,280.0,152381.81382142857
Roscommon,2022,1,2022 Q1,212.0,151789.00683962263
Roscommon,2022,2,2022 Q2,213.0,188472.750657277
Roscommon,2022,3,2022 Q3,230.0,176706.94965217393
Roscommon,2022,4,2022 Q4,285.0,190341.11371929824
Roscommon,2023,1,2023 Q1,191.0,168822.61057591625
Roscommon,2023,2,2023 Q2,189.0,169821.75116402115
Roscommon,2023,3,2023 Q3,236.0,181266.77720338985
Roscommon,2023,4,2023 Q4,280.0,193347.21196428573
Roscommon,2024,1,2024 Q1,162.0,187959.9638271605
Roscommon,2024,2,2024 Q2,217.0,218425.36534562212
Roscommon,2024,3,2024 Q3,187.0,223898.042513369
Roscommon,2024,4,2024 Q4,235.0,206731.53948936172
Roscommon,2025,1,2025 Q1,136.0,197747.50801470588
Roscommon,2025,2,2025 Q2,196.0,229652.50224489794
Roscommon,2025,3,2025 Q3,181.0,215260.65331491712
Roscommon,2025,4,2025 Q4,88.0,222669.92488636365
Sligo,2010,1,2010 Q1,53.0,180911.08075471697
Sligo,2010,2,2010 Q2,87.0,156582.65333333332
Sligo,2010,3,2010 Q3,82.0,161751.39060975608
Sligo,2010,4,2010 Q4,100.0,160683.2268
Sligo,2011,1,2011 Q1,49.0,227818.76408163263
Sligo,2011,2,2011 Q2,34.0,127346.09323529412
Sligo,2011,3,2011 Q3,67.0,117907.78059701492
Sligo,2011,4,2011 Q4,84.0,186362.58726190476
Sligo,2012,1,2012 Q1,58.0,108407.36206896552
Sligo,2012,2,2012 Q2,81.0,109399.87654320987
Sligo,2012,3,2012 Q3,93.0,120696.85741935484
Sligo,2012,4,2012 Q4,144.0,112804.00173611111
Sligo,2013,1,2013 Q1,73.0,87163.8904109589
Sligo,2013,2,2013 Q2,100.0,113360.42439999999
Sligo,2013,3,2013 Q3,104.0,113778.5660576923
Sligo,2013,4,2013 Q4,146.0,113925.95746575342
Sligo,2014,1,2014 Q1,115.0,127349.25817391304
Sligo,2014,2,2014 Q2,148.0,109128.50716216216
Sligo,2014,3,2014 Q3,190.0,115098.0224736842
Sligo,2014,4,2014 Q4,251.0,114579.88613545817
Sligo,2015,1,2015 Q1,169.0,116479.89455621301
Sligo,2015,2,2015 Q2,188.0,115183.13138297873
Sligo,2015,3,2015 Q3,155.0,126495.94193548388
Sligo,2015,4,2015 Q4,159.0,142288.38188679246
Sligo,2016,1,2016 Q1,140.0,120672.97935714286
Sligo,2016,2,2016 Q2,235.0,82801.24957446808
Sligo,2016,3,2016 Q3,191.0,123560.88481675393
Sligo,2016,4,2016 Q4,222.0,142315.2454054054
Sligo,2017,1,2017 Q1,141.0,126660.70794326242
Sligo,2017,2,2017 Q2,190.0,134495.0795263158
Sligo,2017,3,2017 Q3,181.0,142517.87309392265
Sligo,2017,4,2017 Q4,269.0,136812.01293680296
Sligo,2018,1,2018 Q1,171.0,152051.8022222222
Sligo,2018,2,2018 Q2,170.0,120631.72329411765
Sligo,2018,3,2018 Q3,255.0,151696.84733333334
Sligo,2018,4,2018 Q4,356.0,134473.42449438202
Sligo,2019,1,2019 Q1,174.0,146973.23471264367
Sligo,2019,2,2019 Q2,184.0,137597.8347826087
Sligo,2019,3,2019 Q3,255.0,141746.4476470588
Sligo,2019,4,2019 Q4,257.0,165045.983151751
Sligo,2020,1,2020 Q1,186.0,132293.87838709677
Sligo,2020,2,2020 Q2,108.0,145314.61388888888
Sligo,2020,3,2020 Q3,131.0,151666.63610687022
Sligo,2020,4,2020 Q4,250.0,155827.348
Sligo,2021,1,2021 Q1,170.0,159123.8535882353
Sligo,2021,2,2021 Q2,251.0,171375.55545816734
Sligo,2021,3,2021 Q3,223.0,180382.22156950674
Sligo,2021,4,2021 Q4,310.0,185818.56716129032
Sligo,2022,1,2022 Q1,204.0,187859.49705882353
Sligo,2022,2,2022 Q2,241.0,184273.3668879668
Sligo,2022,3,2022 Q3,249.0,215863.89610441768
Sligo,2022,4,2022 Q4,296.0,206103.45135135137
Sligo,2023,1,2023 Q1,196.0,204895.20520408163
Sligo,2023,2,2023 Q2,194.0,207895.1423195876
Sligo,2023,3,2023 Q3,255.0,221236.1351764706
Sligo,2023,4,2023 Q4,225.0,223861.05746666668
Sligo,2024,1,2024 Q1,145.0,231437.21200000003
Sligo,2024,2,2024 Q2,176.0,220359.60272727272
Sligo,2024,3,2024 Q3,202.0,254467.61683168318
Sligo,2024,4,2024 Q4,224.0,275842.90651785716
Sligo,2025,1,2025 Q1,169.0,245841.3879881657
Sligo,2025,2,2025 Q2,189.0,265124.2092063492
Sligo,2025,3,2025 Q3,203.0,268671.3513300493
Sligo,2025,4,2025 Q4,111.0,256152.41396396395
Tipperary,2010,1,2010 Q1,117.0,161691.22777777776
Tipperary,2010,2,2010 Q2,126.0,168286.8838888889
Tipperary,2010,3,2010 Q3,143.0,166652.56405594407
Tipperary,2010,4,2010 Q4,169.0,151355.38343195268
Tipperary,2011,1,2011 Q1,112.0,156256.5770535714
Tipperary,2011,2,2011 Q2,115.0,154784.44199999998
Tipperary,2011,3,2011 Q3,125.0,131202.48984
Tipperary,2011,4,2011 Q4,144.0,128148.76208333332
Tipperary,2012,1,2012 Q1,122.0,135953.47672131148
Tipperary,2012,2,2012 Q2,126.0,103901.70007936508
Tipperary,2012,3,2012 Q3,154.0,115133.75402597403
Tipperary,2012,4,2012 Q4,210.0,134174.5689047619
Tipperary,2013,1,2013 Q1,157.0,107472.06847133758
Tipperary,2013,2,2013 Q2,164.0,103226.12841463413
Tipperary,2013,3,2013 Q3,185.0,114105.9191891892
Tipperary,2013,4,2013 Q4,228.0,119605.1798245614
Tipperary,2014,1,2014 Q1,168.0,112069.50113095238
Tipperary,2014,2,2014 Q2,201.0,108808.6071641791
Tipperary,2014,3,2014 Q3,243.0,115371.4057201646
Tipperary,2014,4,2014 Q4,349.0,109752.24627507164
Tipperary,2015,1,2015 Q1,273.0,113863.02494505495
Tipperary,2015,2,2015 Q2,283.0,120861.17272084806
Tipperary,2015,3,2015 Q3,302.0,117939.05023178809
Tipperary,2015,4,2015 Q4,423.0,131293.61210401892
Tipperary,2016,1,2016 Q1,284.0,123635.54647887325
Tipperary,2016,2,2016 Q2,312.0,119183.49375
Tipperary,2016,3,2016 Q3,353.0,127394.32708215297
Tipperary,2016,4,2016 Q4,445.0,131099.27024719102
Tipperary,2017,1,2017 Q1,316.0,127273.64215189873
Tipperary,2017,2,2017 Q2,375.0,125576.67258666667
Tipperary,2017,3,2017 Q3,392.0,148211.51663265307
Tipperary,2017,4,2017 Q4,502.0,129898.36322709164
Tipperary,2018,1,2018 Q1,339.0,137182.0848377581
Tipperary,2018,2,2018 Q2,402.0,140093.42186567164
Tipperary,2018,3,2018 Q3,380.0,153761.37723684212
Tipperary,2018,4,2018 Q4,487.0,153947.12823408624
Tipperary,2019,1,2019 Q1,359.0,148008.21342618385
Tipperary,2019,2,2019 Q2,438.0,146638.20570776256
Tipperary,2019,3,2019 Q3,400.0,155973.41375
Tipperary,2019,4,2019 Q4,469.0,182362.38130063965
Tipperary,2020,1,2020 Q1,336.0,147831.3405357143
Tipperary,2020,2,2020 Q2,264.0,147345.92772727273
Tipperary,2020,3,2020 Q3,306.0,149635.60699346405
Tipperary,2020,4,2020 Q4,509.0,173218.9727308448
Tipperary,2021,1,2021 Q1,367.0,179717.1025613079
Tipperary,2021,2,2021 Q2,336.0,161527.14446428572
Tipperary,2021,3,2021 Q3,418.0,186320.02423444975
Tipperary,2021,4,2021 Q4,529.0,194035.2420604915
Tipperary,2022,1,2022 Q1,413.0,191996.36992736076
Tipperary,2022,2,2022 Q2,406.0,218491.71450738917
Tipperary,2022,3,2022 Q3,410.0,206060.18685365852
Tipperary,2022,4,2022 Q4,510.0,209225.8407843137
Tipperary,2023,1,2023 Q1,360.0,208021.25513888887
Tipperary,2023,2,2023 Q2,406.0,243148.3724630542
Tipperary,2023,3,2023 Q3,448.0,213088.07651785715
Tipperary,2023,4,2023 Q4,503.0,214850.78795228628
Tipperary,2024,1,2024 Q1,319.0,210794.57313479623
Tipperary,2024,2,2024 Q2,386.0,230892.6403626943
Tipperary,2024,3,2024 Q3,403.0,225937.71094292804
Tipperary,2024,4,2024 Q4,485.0,250453.8387628866
Tipperary,2025,1,2025 Q1,311.0,245337.08057877814
Tipperary,2025,2,2025 Q2,366.0,412447.6667759563
Tipperary,2025,3,2025 Q3,388.0,267882.68141752575
Tipperary,2025,4,2025 Q4,156.0,268751.3162179487
Waterford,2010,1,2010 Q1,98.0,190048.97714285715
Waterford,2010,2,2010 Q2,98.0,173879.4932653061
Waterford,2010,3,2010 Q3,113.0,188523.6238938053
Waterford,2010,4,2010 Q4,150.0,174329.04320000001
Waterford,2011,1,2011 Q1,99.0,179525.29333333333
Waterford,2011,2,2011 Q2,110.0,153326.43972727275
Waterford,2011,3,2011 Q3,131.0,143455.01488549617
Waterford,2011,4,2011 Q4,167.0,134474.87317365268
Waterford,2012,1,2012 Q1,103.0,112890.2776699029
Waterford,2012,2,2012 Q2,135.0,116495.04703703703
Waterford,2012,3,2012 Q3,141.0,141179.605035461
Waterford,2012,4,2012 Q4,211.0,126977.85109004739
Waterford,2013,1,2013 Q1,110.0,113071.757
Waterford,2013,2,2013 Q2,173.0,132294.1187283237
Waterford,2013,3,2013 Q3,216.0,111332.44925925926
Waterford,2013,4,2013 Q4,247.0,118602.1972874494
Waterford,2014,1,2014 Q1,195.0,120978.11384615384
Waterford,2014,2,2014 Q2,228.0,115552.05346491229
Waterford,2014,3,2014 Q3,291.0,126575.70896907218
Waterford,2014,4,2014 Q4,422.0,123129.97281990522
Waterford,2015,1,2015 Q1,274.0,125042.2087591241
Waterford,2015,2,2015 Q2,258.0,127555.55906976743
Waterford,2015,3,2015 Q3,373.0,130948.37871313673
Waterford,2015,4,2015 Q4,379.0,134386.7822955145
Waterford,2016,1,2016 Q1,294.0,134771.59826530612
Waterford,2016,2,2016 Q2,329.0,133074.78313069907
Waterford,2016,3,2016 Q3,409.0,144600.2799755501
Waterford,2016,4,2016 Q4,445.0,141559.38474157304
Waterford,2017,1,2017 Q1,300.0,143196.89353333335
Waterford,2017,2,2017 Q2,321.0,137680.8003426791
Waterford,2017,3,2017 Q3,354.0,175952.7065819209
Waterford,2017,4,2017 Q4,421.0,153495.65323040378
Waterford,2018,1,2018 Q1,326.0,165226.53156441718
Waterford,2018,2,2018 Q2,378.0,167055.7553174603
Waterford,2018,3,2018 Q3,382.0,180522.0069895288
Waterford,2018,4,2018 Q4,513.0,183722.2747368421
Waterford,2019,1,2019 Q1,317.0,171827.23416403786
Waterford,2019,2,2019 Q2,366.0,186580.61983606557
Waterford,2019,3,2019 Q3,432.0,189601.553587963
Waterford,2019,4,2019 Q4,466.0,212807.51712446354
Waterford,2020,1,2020 Q1,323.0,187071.4652631579
Waterford,2020,2,2020 Q2,223.0,192259.1734529148
Waterford,2020,3,2020 Q3,330.0,202706.7145151515
Waterford,2020,4,2020 Q4,531.0,202950.2892655367
Waterford,2021,1,2021 Q1,403.0,195137.9600248139
Waterford,2021,2,2021 Q2,374.0,195295.10197860963
Waterford,2021,3,2021 Q3,434.0,226138.08940092166
Waterford,2021,4,2021 Q4,548.0,239465.61091240877
Waterford,2022,1,2022 Q1,414.0,240460.8165700483
Waterford,2022,2,2022 Q2,466.0,267805.69684549357
Waterford,2022,3,2022 Q3,501.0,263757.1980638723
Waterford,2022,4,2022 Q4,517.0,263829.6821083172
Waterford,2023,1,2023 Q1,399.0,256390.24842105265
Waterford,2023,2,2023 Q2,389.0,250958.40935732645
Waterford,2023,3,2023 Q3,466.0,271203.5527896996
Waterford,2023,4,2023 Q4,530.0,264975.8081698113
Waterford,2024,1,2024 Q1,372.0,263811.00653225806
Waterford,2024,2,2024 Q2,492.0,269723.3099186992
Waterford,2024,3,2024 Q3,426.0,273432.81213615026
Waterford,2024,4,2024 Q4,477.0,332018.9004192872
Waterford,2025,1,2025 Q1,316.0,306887.8117405063
Waterford,2025,2,2025 Q2,358.0,304798.96969273745
Waterford,2025,3,2025 Q3,460.0,303756.0657826087
Waterford,2025,4,2025 Q4,181.0,316209.9942541437
Westmeath,2010,1,2010 Q1,71.0,171976.24929577464
Westmeath,2010,2,2010 Q2,97.0,161340.64391752577
Westmeath,2010,3,2010 Q3,138.0,156199.14717391302
Westmeath,2010,4,2010 Q4,104.0,157901.7930769231
Westmeath,2011,1,2011 Q1,65.0,143733.1523076923
Westmeath,2011,2,2011 Q2,98.0,143323.8787755102
Westmeath,2011,3,2011 Q3,106.0,133140.78528301886
Westmeath,2011,4,2011 Q4,100.0,125117.5939
Westmeath,2012,1,2012 Q1,87.0,95136.67540229885
Westmeath,2012,2,2012 Q2,82.0,124074.15975609755
Westmeath,2012,3,2012 Q3,114.0,116990.73307017544
Westmeath,2012,4,2012 Q4,149.0,111063.72087248322
Westmeath,2013,1,2013 Q1,90.0,103046.93344444444
Westmeath,2013,2,2013 Q2,120.0,117513.52041666667
Westmeath,2013,3,2013 Q3,131.0,104442.83877862596
Westmeath,2013,4,2013 Q4,197.0,106031.44751269036
Westmeath,2014,1,2014 Q1,133.0,87842.48909774437
Westmeath,2014,2,2014 Q2,191.0,106292.44612565446
Westmeath,2014,3,2014 Q3,251.0,107545.75278884462
Westmeath,2014,4,2014 Q4,377.0,116376.44127320955
Westmeath,2015,1,2015 Q1,195.0,122657.82564102564
Westmeath,2015,2,2015 Q2,213.0,111463.50305164319
Westmeath,2015,3,2015 Q3,244.0,123169.14008196721
Westmeath,2015,4,2015 Q4,320.0,158879.67440625
Westmeath,2016,1,2016 Q1,157.0,127707.8374522293
Westmeath,2016,2,2016 Q2,262.0,122186.83377862595
Westmeath,2016,3,2016 Q3,268.0,136767.5470522388
Westmeath,2016,4,2016 Q4,305.0,139667.54809836065
Westmeath,2017,1,2017 Q1,211.0,154598.28232227487
Westmeath,2017,2,2017 Q2,236.0,147830.21483050848
Westmeath,2017,3,2017 Q3,298.0,159612.27080536913
Westmeath,2017,4,2017 Q4,253.0,180857.6709881423
Westmeath,2018,1,2018 Q1,232.0,181976.60849137933
Westmeath,2018,2,2018 Q2,245.0,172649.97175510204
Westmeath,2018,3,2018 Q3,238.0,183252.78197478992
Westmeath,2018,4,2018 Q4,321.0,171333.26906542055
Westmeath,2019,1,2019 Q1,195.0,176383.53241025642
Westmeath,2019,2,2019 Q2,268.0,195261.48671641792
Westmeath,2019,3,2019 Q3,435.0,171716.3071724138
Westmeath,2019,4,2019 Q4,287.0,187216.61846689894
Westmeath,2020,1,2020 Q1,231.0,177758.36199134198
Westmeath,2020,2,2020 Q2,166.0,204592.49144578312
Westmeath,2020,3,2020 Q3,199.0,192858.60859296483
Westmeath,2020,4,2020 Q4,356.0,211082.84558988764
Westmeath,2021,1,2021 Q1,268.0,198310.0669402985
Westmeath,2021,2,2021 Q2,247.0,217999.68368421053
Westmeath,2021,3,2021 Q3,296.0,220245.53817567567
Westmeath,2021,4,2021 Q4,316.0,217531.13474683545
Westmeath,2022,1,2022 Q1,230.0,237315.04560869565
Westmeath,2022,2,2022 Q2,258.0,223056.6546124031
Westmeath,2022,3,2022 Q3,330.0,244034.43566666666
Westmeath,2022,4,2022 Q4,382.0,273557.029947644
Westmeath,2023,1,2023 Q1,246.0,234744.4686178862
Westmeath,2023,2,2023 Q2,309.0,241005.7497734628
Westmeath,2023,3,2023 Q3,333.0,262926.5536636637
Westmeath,2023,4,2023 Q4,409.0,311474.1787041565
Westmeath,2024,1,2024 Q1,216.0,251322.67736111113
Westmeath,2024,2,2024 Q2,303.0,286155.89465346537
Westmeath,2024,3,2024 Q3,321.0,289418.3556697819
Westmeath,2024,4,2024 Q4,315.0,306582.97019047616
Westmeath,2025,1,2025 Q1,217.0,279551.2537327189
Westmeath,2025,2,2025 Q2,233.0,534103.7868240343
Westmeath,2025,3,2025 Q3,390.0,310187.35084615386
Westmeath,2025,4,2025 Q4,126.0,316144.9065079365
Wexford,2010,1,2010 Q1,149.0,193781.00483221476
Wexford,2010,2,2010 Q2,165.0,176262.92818181816
Wexford,2010,3,2010 Q3,225.0,175340.42688888888
Wexford,2010,4,2010 Q4,192.0,176318.57911458332
Wexford,2011,1,2011 Q1,99.0,155641.75626262627
Wexford,2011,2,2011 Q2,144.0,151215.79888888888
Wexford,2011,3,2011 Q3,191.0,136401.0030366492
Wexford,2011,4,2011 Q4,192.0,136996.47510416666
Wexford,2012,1,2012 Q1,168.0,126449.95589285714
Wexford,2012,2,2012 Q2,188.0,122170.92063829786
Wexford,2012,3,2012 Q3,272.0,118624.53867647059
Wexford,2012,4,2012 Q4,319.0,130546.92858934168
Wexford,2013,1,2013 Q1,188.0,117577.45585106383
Wexford,2013,2,2013 Q2,208.0,119689.07860576923
Wexford,2013,3,2013 Q3,275.0,107558.1324
Wexford,2013,4,2013 Q4,347.0,118712.31080691643
Wexford,2014,1,2014 Q1,228.0,116361.68157894736
Wexford,2014,2,2014 Q2,336.0,122349.86455357143
Wexford,2014,3,2014 Q3,437.0,120945.44414187643
Wexford,2014,4,2014 Q4,502.0,128449.68814741036
Wexford,2015,1,2015 Q1,336.0,134099.56586309525
Wexford,2015,2,2015 Q2,407.0,132231.78417690416
Wexford,2015,3,2015 Q3,478.0,133874.77435146444
Wexford,2015,4,2015 Q4,458.0,130382.72235807861
Wexford,2016,1,2016 Q1,300.0,137871.19836666665
Wexford,2016,2,2016 Q2,388.0,140820.6731185567
Wexford,2016,3,2016 Q3,465.0,152780.73858064515
Wexford,2016,4,2016 Q4,483.0,151317.28169772256
Wexford,2017,1,2017 Q1,359.0,146928.40467966575
Wexford,2017,2,2017 Q2,407.0,149924.59277641278
Wexford,2017,3,2017 Q3,512.0,152077.32693359375
Wexford,2017,4,2017 Q4,550.0,174524.52018181817
Wexford,2018,1,2018 Q1,357.0,165928.18198879552
Wexford,2018,2,2018 Q2,430.0,171784.41704651163
Wexford,2018,3,2018 Q3,488.0,177333.33268442622
Wexford,2018,4,2018 Q4,541.0,181670.35249537893
Wexford,2019,1,2019 Q1,422.0,175748.3947630332
Wexford,2019,2,2019 Q2,482.0,182129.81006224066
Wexford,2019,3,2019 Q3,497.0,201634.43458752515
Wexford,2019,4,2019 Q4,550.0,195377.30916363638
Wexford,2020,1,2020 Q1,374.0,193982.36850267378
Wexford,2020,2,2020 Q2,272.0,181044.35779411765
Wexford,2020,3,2020 Q3,410.0,205554.8855609756
Wexford,2020,4,2020 Q4,793.0,221254.94151324086
Wexford,2021,1,2021 Q1,478.0,233100.71213389124
Wexford,2021,2,2021 Q2,491.0,215544.9612830957
Wexford,2021,3,2021 Q3,574.0,227042.546271777
Wexford,2021,4,2021 Q4,626.0,249700.4667891374
Wexford,2022,1,2022 Q1,448.0,234405.9317857143
Wexford,2022,2,2022 Q2,584.0,242481.3462671233
Wexford,2022,3,2022 Q3,641.0,258157.24898595942
Wexford,2022,4,2022 Q4,688.0,284481.8941569768
Wexford,2023,1,2023 Q1,503.0,259232.03357852882
Wexford,2023,2,2023 Q2,539.0,279078.83256029687
Wexford,2023,3,2023 Q3,609.0,278065.61438423645
Wexford,2023,4,2023 Q4,605.0,264905.64456198347
Wexford,2024,1,2024 Q1,444.0,267118.5919144144
Wexford,2024,2,2024 Q2,494.0,287928.86364372465
Wexford,2024,3,2024 Q3,585.0,284936.1990769231
Wexford,2024,4,2024 Q4,701.0,350212.5670756063
Wexford,2025,1,2025 Q1,468.0,302937.0412393163
Wexford,2025,2,2025 Q2,486.0,317427.99773662555
Wexford,2025,3,2025 Q3,570.0,323045.58366666664
Wexford,2025,4,2025 Q4,227.0,299867.7812334802
Wicklow,2010,1,2010 Q1,127.0,302954.26188976376
Wicklow,2010,2,2010 Q2,158.0,278559.03139240504
Wicklow,2010,3,2010 Q3,229.0,301853.4193449782
Wicklow,2010,4,2010 Q4,204.0,291439.7796568627
Wicklow,2011,1,2011 Q1,111.0,269961.51684684685
