County,Year,Quarter,Period,transaction_count,avg_price,Inflation_Rate,real_avg_price
Limerick,2014,4,2014 Q4,718.0,115646.26,-0.03,115680.97
Limerick,2015,1,2015 Q1,463.0,123628.54,-0.6,124374.79
Limerick,2015,2,2015 Q2,413.0,131567.25,-0.43,132135.43
Limerick,2015,3,2015 Q3,585.0,131559.97,-0.17,131784.0
Limerick,2015,4,2015 Q4,569.0,158087.88,-0.07,158198.62
Limerick,2016,1,2016 Q1,395.0,136136.25,-0.13,136313.46
Limerick,2016,2,2016 Q2,447.0,138461.47,0.17,138226.48
Limerick,2016,3,2016 Q3,474.0,150363.94,0.13,150168.72
Limerick,2016,4,2016 Q4,621.0,149349.14,-0.07,149453.76
Limerick,2017,1,2017 Q1,363.0,163410.37,0.57,162484.21
Limerick,2017,2,2017 Q2,507.0,157789.23,0.23,157427.15
Limerick,2017,3,2017 Q3,620.0,162428.19,0.2,162103.98
Limerick,2017,4,2017 Q4,613.0,174703.51,0.47,173886.24
Limerick,2018,1,2018 Q1,440.0,181464.98,0.23,181048.57
Limerick,2018,2,2018 Q2,493.0,190190.38,0.17,189867.6
Limerick,2018,3,2018 Q3,565.0,197216.23,0.77,195709.27
Limerick,2018,4,2018 Q4,657.0,200118.4,0.73,198668.12
Limerick,2019,1,2019 Q1,406.0,182710.61,0.83,181206.6
Limerick,2019,2,2019 Q2,491.0,213450.37,1.17,210981.88
Limerick,2019,3,2019 Q3,630.0,221082.49,0.7,219545.67
Limerick,2019,4,2019 Q4,651.0,181962.48,1.03,180107.37
Limerick,2020,1,2020 Q1,471.0,212300.69,1.03,210136.28
Limerick,2020,2,2020 Q2,327.0,206274.2,-0.3,206894.88
Limerick,2020,3,2020 Q3,442.0,192037.84,-0.93,193840.56
Limerick,2020,4,2020 Q4,645.0,233121.42,-1.13,235785.8
Limerick,2021,1,2021 Q1,460.0,210226.84,-0.23,210711.48
Limerick,2021,2,2021 Q2,485.0,260406.76,1.4,256811.4
Limerick,2021,3,2021 Q3,598.0,227447.91,2.93,220973.39
Limerick,2021,4,2021 Q4,645.0,250975.67,5.27,238411.39
Limerick,2022,1,2022 Q1,426.0,248533.2,5.77,234975.14
Limerick,2022,2,2022 Q2,563.0,259896.69,7.97,240711.95
Limerick,2022,3,2022 Q3,602.0,254367.13,8.7,234008.4
Limerick,2022,4,2022 Q4,710.0,308414.26,8.8,283468.99
Limerick,2023,1,2023 Q1,457.0,257400.42,7.97,238399.94
Limerick,2023,2,2023 Q2,495.0,252794.04,6.63,237075.91
Limerick,2023,3,2023 Q3,608.0,256070.12,6.23,241052.55
Limerick,2023,4,2023 Q4,667.0,351593.02,4.5,336452.65
Limerick,2024,1,2024 Q1,423.0,258259.55,3.47,249598.48
Limerick,2024,2,2024 Q2,498.0,325396.69,2.47,317553.12
Limerick,2024,3,2024 Q3,538.0,300986.6,1.53,296450.9
Limerick,2024,4,2024 Q4,651.0,363988.35,1.03,360277.5
Limerick,2025,1,2025 Q1,443.0,330299.91,1.9,324141.22
Limerick,2025,2,2025 Q2,600.0,310795.0,1.9,305000.0
Limerick,2025,3,2025 Q3,562.0,305233.86,2.13,298867.98
Limerick,2025,4,2025 Q4,221.0,328189.37,3.05,318475.85
Longford,2010,1,2010 Q1,26.0,147357.07,-3.37,152496.2
Longford,2010,2,2010 Q2,40.0,132667.73,-1.33,134455.99
Longford,2010,3,2010 Q3,39.0,144135.33,0.2,143847.63
Longford,2010,4,2010 Q4,40.0,125538.94,0.93,124382.18
Longford,2011,1,2011 Q1,40.0,101418.62,2.27,99167.52
Longford,2011,2,2011 Q2,33.0,117522.15,2.87,114243.36
Longford,2011,3,2011 Q3,36.0,94957.74,2.43,92705.0
Longford,2011,4,2011 Q4,33.0,88726.36,2.7,86393.73
Longford,2012,1,2012 Q1,23.0,78239.52,2.13,76607.78
Longford,2012,2,2012 Q2,40.0,84609.47,1.8,83113.42
Longford,2012,3,2012 Q3,52.0,100924.37,1.77,99169.08
Longford,2012,4,2012 Q4,96.0,73700.35,1.07,72920.1
Longford,2013,1,2013 Q1,52.0,60928.18,0.97,60342.86
Longford,2013,2,2013 Q2,70.0,61923.42,0.53,61596.95
Longford,2013,3,2013 Q3,56.0,73474.74,0.3,73254.98
Longford,2013,4,2013 Q4,86.0,69826.32,0.23,69666.09
Longford,2014,1,2014 Q1,74.0,60721.35,0.07,60678.87
Longford,2014,2,2014 Q2,87.0,72550.38,0.37,72282.93
Longford,2014,3,2014 Q3,127.0,69042.58,0.37,68788.07
Longford,2014,4,2014 Q4,162.0,70390.42,-0.03,70411.54
Longford,2015,1,2015 Q1,137.0,66974.98,-0.6,67379.25
Longford,2015,2,2015 Q2,116.0,69981.01,-0.43,70283.23
Longford,2015,3,2015 Q3,104.0,74202.1,-0.17,74328.46
Longford,2015,4,2015 Q4,131.0,78363.57,-0.07,78418.46
Longford,2016,1,2016 Q1,95.0,78394.24,-0.13,78496.29
Longford,2016,2,2016 Q2,128.0,73115.14,0.17,72991.06
Longford,2016,3,2016 Q3,104.0,96018.01,0.13,95893.35
Longford,2016,4,2016 Q4,136.0,86996.75,-0.07,87057.69
Longford,2017,1,2017 Q1,89.0,83370.84,0.57,82898.32
Longford,2017,2,2017 Q2,101.0,98029.84,0.23,97804.89
Longford,2017,3,2017 Q3,103.0,97167.21,0.2,96973.27
Longford,2017,4,2017 Q4,118.0,103165.68,0.47,102683.07
Longford,2018,1,2018 Q1,94.0,92548.58,0.23,92336.2
Longford,2018,2,2018 Q2,126.0,94696.72,0.17,94536.01
Longford,2018,3,2018 Q3,121.0,102419.2,0.77,101636.6
Longford,2018,4,2018 Q4,134.0,124269.7,0.73,123369.1
Longford,2019,1,2019 Q1,96.0,112146.72,0.83,111223.56
Longford,2019,2,2019 Q2,93.0,118808.54,1.17,117434.56
Longford,2019,3,2019 Q3,135.0,129981.59,0.7,129078.04
Longford,2019,4,2019 Q4,131.0,127488.76,1.03,126189.01
Longford,2020,1,2020 Q1,97.0,152735.06,1.03,151177.93
Longford,2020,2,2020 Q2,78.0,102214.09,-0.3,102521.66
Longford,2020,3,2020 Q3,95.0,119612.03,-0.93,120734.87
Longford,2020,4,2020 Q4,130.0,146056.02,-1.13,147725.32
Longford,2021,1,2021 Q1,145.0,162428.43,-0.23,162802.88
Longford,2021,2,2021 Q2,141.0,133809.37,1.4,131961.9
Longford,2021,3,2021 Q3,147.0,166030.5,2.93,161304.29
Longford,2021,4,2021 Q4,179.0,174975.26,5.27,166215.69
Longford,2022,1,2022 Q1,128.0,158702.06,5.77,150044.5
Longford,2022,2,2022 Q2,129.0,148335.93,7.97,137386.25
Longford,2022,3,2022 Q3,128.0,169795.77,8.7,156205.86
Longford,2022,4,2022 Q4,164.0,159277.89,8.8,146395.12
Longford,2023,1,2023 Q1,108.0,164782.44,7.97,152618.73
Longford,2023,2,2023 Q2,111.0,179476.17,6.63,168316.77
Longford,2023,3,2023 Q3,121.0,189319.83,6.23,178216.91
Longford,2023,4,2023 Q4,155.0,222429.68,4.5,212851.37
Longford,2024,1,2024 Q1,115.0,174210.03,3.47,168367.67
Longford,2024,2,2024 Q2,119.0,190294.86,2.47,185707.87
Longford,2024,3,2024 Q3,106.0,211869.26,1.53,208676.51
Longford,2024,4,2024 Q4,139.0,187369.75,1.03,185459.52
Longford,2025,1,2025 Q1,126.0,178473.49,1.9,175145.72
Longford,2025,2,2025 Q2,120.0,227403.44,1.9,223163.34
Longford,2025,3,2025 Q3,129.0,201419.61,2.13,197218.85
Longford,2025,4,2025 Q4,47.0,198635.53,3.05,192756.46
Louth,2010,1,2010 Q1,134.0,224648.47,-3.37,232483.15
Louth,2010,2,2010 Q2,112.0,182319.22,-1.33,184776.75
Louth,2010,3,2010 Q3,145.0,187252.83,0.2,186879.07
Louth,2010,4,2010 Q4,148.0,165737.36,0.93,164210.2
Louth,2011,1,2011 Q1,120.0,178120.84,2.27,174167.24
Louth,2011,2,2011 Q2,98.0,149200.23,2.87,145037.65
Louth,2011,3,2011 Q3,104.0,156444.38,2.43,152732.97
Louth,2011,4,2011 Q4,140.0,146551.92,2.7,142699.04
Louth,2012,1,2012 Q1,119.0,135964.67,2.13,133129.02
Louth,2012,2,2012 Q2,147.0,167528.26,1.8,164566.07
Louth,2012,3,2012 Q3,146.0,140716.45,1.77,138269.09
Louth,2012,4,2012 Q4,257.0,125719.58,1.07,124388.62
Louth,2013,1,2013 Q1,154.0,123143.32,0.97,121960.3
Louth,2013,2,2013 Q2,176.0,131154.95,0.53,130463.5
Louth,2013,3,2013 Q3,180.0,118885.67,0.3,118530.08
Louth,2013,4,2013 Q4,256.0,136836.44,0.23,136522.43
Louth,2014,1,2014 Q1,187.0,115318.81,0.07,115238.14
Louth,2014,2,2014 Q2,239.0,122395.99,0.37,121944.79
Louth,2014,3,2014 Q3,329.0,135817.0,0.37,135316.33
Louth,2014,4,2014 Q4,435.0,134020.37,-0.03,134060.59
Louth,2015,1,2015 Q1,253.0,138650.05,-0.6,139486.97
Louth,2015,2,2015 Q2,261.0,142709.52,-0.43,143325.82
Louth,2015,3,2015 Q3,375.0,137399.4,-0.17,137633.37
Louth,2015,4,2015 Q4,403.0,149748.33,-0.07,149853.23
Louth,2016,1,2016 Q1,239.0,143478.25,-0.13,143665.02
Louth,2016,2,2016 Q2,310.0,157175.41,0.17,156908.66
Louth,2016,3,2016 Q3,325.0,163341.53,0.13,163129.46
Louth,2016,4,2016 Q4,383.0,186398.34,-0.07,186528.91
Louth,2017,1,2017 Q1,291.0,354551.54,0.57,352542.05
Louth,2017,2,2017 Q2,304.0,189860.66,0.23,189424.98
Louth,2017,3,2017 Q3,344.0,207208.88,0.2,206795.28
Louth,2017,4,2017 Q4,433.0,194227.15,0.47,193318.55
Louth,2018,1,2018 Q1,316.0,210400.67,0.23,209917.86
Louth,2018,2,2018 Q2,324.0,193643.37,0.17,193314.73
Louth,2018,3,2018 Q3,418.0,209230.27,0.77,207631.51
Louth,2018,4,2018 Q4,532.0,204966.68,0.73,203481.27
Louth,2019,1,2019 Q1,341.0,203197.36,0.83,201524.7
Louth,2019,2,2019 Q2,450.0,218423.32,1.17,215897.32
Louth,2019,3,2019 Q3,457.0,199647.82,0.7,198260.0
Louth,2019,4,2019 Q4,482.0,239395.46,1.03,236954.82
Louth,2020,1,2020 Q1,316.0,229080.92,1.03,226745.44
Louth,2020,2,2020 Q2,205.0,211182.71,-0.3,211818.16
Louth,2020,3,2020 Q3,305.0,222746.06,-0.93,224837.05
Louth,2020,4,2020 Q4,541.0,217661.88,-1.13,220149.57
Louth,2021,1,2021 Q1,329.0,242717.55,-0.23,243277.08
Louth,2021,2,2021 Q2,370.0,239976.15,1.4,236662.87
Louth,2021,3,2021 Q3,459.0,244578.88,2.93,237616.71
Louth,2021,4,2021 Q4,545.0,295536.46,5.27,280741.39
Louth,2022,1,2022 Q1,368.0,237174.43,5.77,224236.01
Louth,2022,2,2022 Q2,436.0,252484.63,7.97,233847.02
Louth,2022,3,2022 Q3,443.0,253135.41,8.7,232875.26
Louth,2022,4,2022 Q4,585.0,278886.12,8.8,256329.16
Louth,2023,1,2023 Q1,382.0,271568.21,7.97,251521.91
Louth,2023,2,2023 Q2,409.0,278557.53,6.63,261237.48
Louth,2023,3,2023 Q3,445.0,274050.29,6.23,257978.24
Louth,2023,4,2023 Q4,565.0,330980.9,4.5,316728.13
Louth,2024,1,2024 Q1,291.0,281138.41,3.47,271710.07
Louth,2024,2,2024 Q2,392.0,298313.01,2.47,291122.29
Louth,2024,3,2024 Q3,504.0,308394.68,1.53,303747.34
Louth,2024,4,2024 Q4,578.0,340844.98,1.03,337370.06
Louth,2025,1,2025 Q1,413.0,306073.54,1.9,300366.58
Louth,2025,2,2025 Q2,421.0,391132.79,1.9,383839.83
Louth,2025,3,2025 Q3,532.0,346527.63,2.13,339300.53
Louth,2025,4,2025 Q4,212.0,418637.79,3.05,406247.25
Mayo,2010,1,2010 Q1,77.0,163640.36,-3.37,169347.36
Mayo,2010,2,2010 Q2,99.0,158336.86,-1.33,160471.13
Mayo,2010,3,2010 Q3,125.0,163335.52,0.2,163009.5
Mayo,2010,4,2010 Q4,123.0,151086.89,0.93,149694.73
Mayo,2011,1,2011 Q1,88.0,151878.11,2.27,148507.0
Mayo,2011,2,2011 Q2,87.0,135535.62,2.87,131754.28
Mayo,2011,3,2011 Q3,132.0,127261.96,2.43,124242.86
Mayo,2011,4,2011 Q4,155.0,145508.87,2.7,141683.42
Mayo,2012,1,2012 Q1,108.0,111516.56,2.13,109190.79
Mayo,2012,2,2012 Q2,128.0,106562.97,1.8,104678.75
Mayo,2012,3,2012 Q3,140.0,110895.3,1.77,108966.59
Mayo,2012,4,2012 Q4,216.0,104456.31,1.07,103350.46
Mayo,2013,1,2013 Q1,112.0,108411.95,0.97,107370.46
Mayo,2013,2,2013 Q2,143.0,97615.73,0.53,97101.1
Mayo,2013,3,2013 Q3,167.0,112219.85,0.3,111884.2
Mayo,2013,4,2013 Q4,196.0,116942.21,0.23,116673.86
Mayo,2014,1,2014 Q1,159.0,99461.76,0.07,99392.19
Mayo,2014,2,2014 Q2,256.0,99605.23,0.37,99238.05
Mayo,2014,3,2014 Q3,286.0,96765.81,0.37,96409.1
Mayo,2014,4,2014 Q4,367.0,121074.8,-0.03,121111.13
Mayo,2015,1,2015 Q1,293.0,128076.38,-0.6,128849.48
Mayo,2015,2,2015 Q2,306.0,112013.01,-0.43,112496.75
Mayo,2015,3,2015 Q3,327.0,116546.15,-0.17,116744.62
Mayo,2015,4,2015 Q4,391.0,102863.23,-0.07,102935.28
Mayo,2016,1,2016 Q1,287.0,107816.57,-0.13,107956.91
Mayo,2016,2,2016 Q2,276.0,113698.63,0.17,113505.67
Mayo,2016,3,2016 Q3,306.0,117399.99,0.13,117247.57
Mayo,2016,4,2016 Q4,360.0,111246.35,-0.07,111324.28
Mayo,2017,1,2017 Q1,263.0,109934.14,0.57,109311.06
Mayo,2017,2,2017 Q2,320.0,130361.49,0.23,130062.35
Mayo,2017,3,2017 Q3,329.0,128920.79,0.2,128663.46
Mayo,2017,4,2017 Q4,380.0,148100.0,0.47,147407.19
Mayo,2018,1,2018 Q1,273.0,126314.76,0.23,126024.91
Mayo,2018,2,2018 Q2,321.0,132000.15,0.17,131776.13
Mayo,2018,3,2018 Q3,337.0,129281.04,0.77,128293.18
Mayo,2018,4,2018 Q4,357.0,144159.5,0.73,143114.76
Mayo,2019,1,2019 Q1,288.0,130074.57,0.83,129003.84
Mayo,2019,2,2019 Q2,311.0,143236.07,1.17,141579.59
Mayo,2019,3,2019 Q3,344.0,140652.72,0.7,139675.0
Mayo,2019,4,2019 Q4,376.0,144209.52,1.03,142739.3
Mayo,2020,1,2020 Q1,299.0,141701.98,1.03,140257.33
Mayo,2020,2,2020 Q2,207.0,130624.93,-0.3,131017.98
Mayo,2020,3,2020 Q3,298.0,128480.56,-0.93,129686.65
Mayo,2020,4,2020 Q4,445.0,165253.12,-1.13,167141.83
Mayo,2021,1,2021 Q1,335.0,150101.1,-0.23,150447.13
Mayo,2021,2,2021 Q2,379.0,158338.74,1.4,156152.6
Mayo,2021,3,2021 Q3,431.0,167600.49,2.93,162829.58
Mayo,2021,4,2021 Q4,435.0,185406.14,5.27,176124.38
Mayo,2022,1,2022 Q1,329.0,164705.2,5.77,155720.15
Mayo,2022,2,2022 Q2,398.0,179041.86,7.97,165825.56
Mayo,2022,3,2022 Q3,424.0,204583.18,8.7,188208.99
Mayo,2022,4,2022 Q4,411.0,220651.19,8.8,202804.41
Mayo,2023,1,2023 Q1,299.0,189784.09,7.97,175774.84
Mayo,2023,2,2023 Q2,353.0,202337.91,6.63,189757.02
Mayo,2023,3,2023 Q3,425.0,201089.35,6.23,189296.2
Mayo,2023,4,2023 Q4,425.0,219911.57,4.5,210441.7
Mayo,2024,1,2024 Q1,279.0,206699.84,3.47,199767.89
Mayo,2024,2,2024 Q2,356.0,224536.07,2.47,219123.72
Mayo,2024,3,2024 Q3,374.0,228089.63,1.53,224652.45
Mayo,2024,4,2024 Q4,401.0,232087.19,1.03,229721.07
Mayo,2025,1,2025 Q1,303.0,220798.67,1.9,216681.71
Mayo,2025,2,2025 Q2,381.0,212442.56,1.9,208481.41
Mayo,2025,3,2025 Q3,362.0,246375.36,2.13,241237.01
Mayo,2025,4,2025 Q4,135.0,246200.04,3.05,238913.19
Meath,2010,1,2010 Q1,164.0,222877.03,-3.37,230649.93
Meath,2010,2,2010 Q2,210.0,243811.5,-1.33,247097.9
Meath,2010,3,2010 Q3,266.0,221306.37,0.2,220864.64
Meath,2010,4,2010 Q4,215.0,218090.27,0.93,216080.72
Meath,2011,1,2011 Q1,135.0,215494.33,2.27,210711.19
Meath,2011,2,2011 Q2,148.0,182395.21,2.87,177306.51
Meath,2011,3,2011 Q3,164.0,196514.39,2.43,191852.38
Meath,2011,4,2011 Q4,171.0,197238.7,2.7,192053.26
Meath,2012,1,2012 Q1,134.0,168091.76,2.13,164586.08
Meath,2012,2,2012 Q2,167.0,194110.07,1.8,190677.87
Meath,2012,3,2012 Q3,212.0,177200.18,1.77,174118.28
Meath,2012,4,2012 Q4,297.0,174221.94,1.07,172377.5
Meath,2013,1,2013 Q1,152.0,146796.69,0.97,145386.44
Meath,2013,2,2013 Q2,220.0,172869.78,0.53,171958.4
Meath,2013,3,2013 Q3,265.0,175609.99,0.3,175084.74
Meath,2013,4,2013 Q4,368.0,176033.25,0.23,175629.3
Meath,2014,1,2014 Q1,228.0,177889.87,0.07,177765.43
Meath,2014,2,2014 Q2,306.0,184143.65,0.37,183464.83
Meath,2014,3,2014 Q3,491.0,189542.97,0.37,188844.25
Meath,2014,4,2014 Q4,622.0,190274.76,-0.03,190331.86
Meath,2015,1,2015 Q1,342.0,202781.49,-0.6,204005.52
Meath,2015,2,2015 Q2,360.0,191068.25,-0.43,191893.39
Meath,2015,3,2015 Q3,442.0,215010.89,-0.17,215377.03
Meath,2015,4,2015 Q4,516.0,227093.22,-0.07,227252.3
Meath,2016,1,2016 Q1,293.0,224755.8,-0.13,225048.36
Meath,2016,2,2016 Q2,386.0,219525.1,0.17,219152.54
Meath,2016,3,2016 Q3,482.0,222047.18,0.13,221758.89
Meath,2016,4,2016 Q4,563.0,232652.41,-0.07,232815.38
Meath,2017,1,2017 Q1,414.0,235673.96,0.57,234338.23
Meath,2017,2,2017 Q2,577.0,233801.75,0.23,233265.24
Meath,2017,3,2017 Q3,586.0,254152.09,0.2,253644.8
Meath,2017,4,2017 Q4,781.0,256941.89,0.47,255739.92
Meath,2018,1,2018 Q1,488.0,254455.26,0.23,253871.36
Meath,2018,2,2018 Q2,576.0,259385.56,0.17,258945.35
Meath,2018,3,2018 Q3,637.0,263973.67,0.77,261956.61
Meath,2018,4,2018 Q4,898.0,274826.53,0.73,272834.84
Meath,2019,1,2019 Q1,515.0,267644.31,0.83,265441.14
Meath,2019,2,2019 Q2,631.0,277335.25,1.17,274127.95
Meath,2019,3,2019 Q3,728.0,270725.55,0.7,268843.64
Meath,2019,4,2019 Q4,827.0,287988.17,1.03,285052.13
Meath,2020,1,2020 Q1,515.0,269154.58,1.03,266410.56
Meath,2020,2,2020 Q2,374.0,302361.5,-0.3,303271.32
Meath,2020,3,2020 Q3,476.0,283833.93,-0.93,286498.37
Meath,2020,4,2020 Q4,942.0,286610.76,-1.13,289886.47
Meath,2021,1,2021 Q1,578.0,285004.29,-0.23,285661.31
Meath,2021,2,2021 Q2,536.0,317076.92,1.4,312699.14
Meath,2021,3,2021 Q3,633.0,312842.21,2.93,303936.86
Meath,2021,4,2021 Q4,864.0,317090.71,5.27,301216.59
Meath,2022,1,2022 Q1,561.0,312262.75,5.77,295228.09
Meath,2022,2,2022 Q2,662.0,323838.78,7.97,299934.04
Meath,2022,3,2022 Q3,719.0,337348.77,8.7,310348.46
Meath,2022,4,2022 Q4,883.0,356081.06,8.8,327280.38
Meath,2023,1,2023 Q1,522.0,353788.28,7.97,327672.76
Meath,2023,2,2023 Q2,715.0,343000.33,6.63,321673.39
Meath,2023,3,2023 Q3,720.0,365684.67,6.23,344238.6
Meath,2023,4,2023 Q4,815.0,419692.12,4.5,401619.26
Meath,2024,1,2024 Q1,529.0,342558.13,3.47,331070.0
Meath,2024,2,2024 Q2,577.0,391236.49,2.47,381805.89
Meath,2024,3,2024 Q3,734.0,361019.4,1.53,355579.04
Meath,2024,4,2024 Q4,761.0,404681.95,1.03,400556.22
Meath,2025,1,2025 Q1,464.0,369207.39,1.9,362323.25
Meath,2025,2,2025 Q2,712.0,395128.85,1.9,387761.39
Meath,2025,3,2025 Q3,734.0,404080.26,2.13,395652.85
Meath,2025,4,2025 Q4,301.0,393986.5,3.05,382325.57
Monaghan,2010,1,2010 Q1,52.0,197179.69,-3.37,204056.39
Monaghan,2010,2,2010 Q2,61.0,140913.88,-1.33,142813.29
Monaghan,2010,3,2010 Q3,43.0,133351.06,0.2,133084.89
Monaghan,2010,4,2010 Q4,65.0,142399.69,0.93,141087.58
Monaghan,2011,1,2011 Q1,27.0,143508.2,2.27,140322.88
Monaghan,2011,2,2011 Q2,45.0,132607.56,2.87,128907.9
Monaghan,2011,3,2011 Q3,25.0,133705.68,2.43,130533.71
Monaghan,2011,4,2011 Q4,52.0,119868.85,2.7,116717.48
Monaghan,2012,1,2012 Q1,37.0,94487.27,2.13,92516.67
Monaghan,2012,2,2012 Q2,34.0,102908.79,1.8,101089.19
Monaghan,2012,3,2012 Q3,49.0,112193.82,1.77,110242.53
Monaghan,2012,4,2012 Q4,56.0,115519.04,1.07,114296.07
Monaghan,2013,1,2013 Q1,60.0,84031.95,0.97,83224.67
Monaghan,2013,2,2013 Q2,40.0,75795.8,0.53,75396.2
Monaghan,2013,3,2013 Q3,60.0,106836.62,0.3,106517.07
Monaghan,2013,4,2013 Q4,83.0,94432.08,0.23,94215.38
Monaghan,2014,1,2014 Q1,48.0,101506.01,0.07,101435.01
Monaghan,2014,2,2014 Q2,99.0,72446.07,0.37,72179.01
Monaghan,2014,3,2014 Q3,74.0,102812.02,0.37,102433.02
Monaghan,2014,4,2014 Q4,120.0,115678.74,-0.03,115713.45
Monaghan,2015,1,2015 Q1,81.0,109595.69,-0.6,110257.23
Monaghan,2015,2,2015 Q2,74.0,106257.81,-0.43,106716.69
Monaghan,2015,3,2015 Q3,79.0,121180.93,-0.17,121387.29
Monaghan,2015,4,2015 Q4,118.0,111874.03,-0.07,111952.39
Monaghan,2016,1,2016 Q1,101.0,101749.64,-0.13,101882.09
Monaghan,2016,2,2016 Q2,100.0,112372.84,0.17,112182.13
Monaghan,2016,3,2016 Q3,90.0,118563.63,0.13,118409.7
Monaghan,2016,4,2016 Q4,122.0,136557.63,-0.07,136653.29
Monaghan,2017,1,2017 Q1,119.0,125940.39,0.57,125226.59
Monaghan,2017,2,2017 Q2,102.0,147870.91,0.23,147531.59
Monaghan,2017,3,2017 Q3,93.0,137319.2,0.2,137045.11
Monaghan,2017,4,2017 Q4,161.0,140292.46,0.47,139636.17
Monaghan,2018,1,2018 Q1,87.0,143809.76,0.23,143479.75
Monaghan,2018,2,2018 Q2,86.0,148385.03,0.17,148133.2
Monaghan,2018,3,2018 Q3,99.0,171596.91,0.77,170285.71
Monaghan,2018,4,2018 Q4,162.0,127216.16,0.73,126294.22
Monaghan,2019,1,2019 Q1,70.0,151157.14,0.83,149912.87
Monaghan,2019,2,2019 Q2,105.0,140694.69,1.17,139067.6
Monaghan,2019,3,2019 Q3,89.0,144006.13,0.7,143005.09
Monaghan,2019,4,2019 Q4,127.0,168987.01,1.03,167264.19
Monaghan,2020,1,2020 Q1,97.0,148404.21,1.03,146891.23
Monaghan,2020,2,2020 Q2,77.0,124188.94,-0.3,124562.63
Monaghan,2020,3,2020 Q3,90.0,147828.13,-0.93,149215.83
Monaghan,2020,4,2020 Q4,109.0,242471.48,-1.13,245242.73
Monaghan,2021,1,2021 Q1,110.0,156917.9,-0.23,157279.65
Monaghan,2021,2,2021 Q2,116.0,163003.64,1.4,160753.09
Monaghan,2021,3,2021 Q3,106.0,179113.36,2.93,174014.73
Monaghan,2021,4,2021 Q4,130.0,187759.23,5.27,178359.67
Monaghan,2022,1,2022 Q1,104.0,185038.42,5.77,174944.14
Monaghan,2022,2,2022 Q2,131.0,203164.45,7.97,188167.5
Monaghan,2022,3,2022 Q3,133.0,247931.43,8.7,228087.79
Monaghan,2022,4,2022 Q4,179.0,258454.99,8.8,237550.54
Monaghan,2023,1,2023 Q1,120.0,209152.52,7.97,193713.55
Monaghan,2023,2,2023 Q2,108.0,217251.02,6.63,203742.87
Monaghan,2023,3,2023 Q3,157.0,224292.32,6.23,211138.4
Monaghan,2023,4,2023 Q4,155.0,197531.46,4.5,189025.32
Monaghan,2024,1,2024 Q1,102.0,244096.48,3.47,235910.39
Monaghan,2024,2,2024 Q2,96.0,235015.54,2.47,229350.58
Monaghan,2024,3,2024 Q3,113.0,213832.36,1.53,210610.02
Monaghan,2024,4,2024 Q4,147.0,259317.7,1.03,256673.95
Monaghan,2025,1,2025 Q1,92.0,288926.02,1.9,283538.78
Monaghan,2025,2,2025 Q2,108.0,210158.18,1.9,206239.62
Monaghan,2025,3,2025 Q3,129.0,289373.34,2.13,283338.24
Monaghan,2025,4,2025 Q4,58.0,205374.73,3.05,199296.2
Offaly,2010,1,2010 Q1,47.0,148422.46,-3.37,153598.74
Offaly,2010,2,2010 Q2,66.0,172493.37,-1.33,174818.45
Offaly,2010,3,2010 Q3,58.0,174167.32,0.2,173819.68
Offaly,2010,4,2010 Q4,73.0,143341.54,0.93,142020.75
Offaly,2011,1,2011 Q1,61.0,140493.29,2.27,137374.88
Offaly,2011,2,2011 Q2,40.0,127928.66,2.87,124359.54
Offaly,2011,3,2011 Q3,44.0,142418.43,2.43,139039.76
Offaly,2011,4,2011 Q4,65.0,122609.64,2.7,119386.21
Offaly,2012,1,2012 Q1,57.0,136937.55,2.13,134081.61
Offaly,2012,2,2012 Q2,60.0,112526.93,1.8,110537.26
Offaly,2012,3,2012 Q3,72.0,127534.85,1.77,125316.74
Offaly,2012,4,2012 Q4,109.0,111587.14,1.07,110405.8
Offaly,2013,1,2013 Q1,58.0,97680.27,0.97,96741.87
Offaly,2013,2,2013 Q2,69.0,108624.07,0.53,108051.4
Offaly,2013,3,2013 Q3,84.0,107129.91,0.3,106809.48
Offaly,2013,4,2013 Q4,116.0,93473.88,0.23,93259.38
Offaly,2014,1,2014 Q1,94.0,110041.29,0.07,109964.31
Offaly,2014,2,2014 Q2,101.0,116210.67,0.37,115782.28
Offaly,2014,3,2014 Q3,120.0,133157.61,0.37,132666.74
Offaly,2014,4,2014 Q4,189.0,113594.69,-0.03,113628.78
Offaly,2015,1,2015 Q1,139.0,105568.45,-0.6,106205.68
Offaly,2015,2,2015 Q2,136.0,102806.23,-0.43,103250.21
Offaly,2015,3,2015 Q3,125.0,113639.29,-0.17,113832.8
Offaly,2015,4,2015 Q4,181.0,119375.27,-0.07,119458.89
Offaly,2016,1,2016 Q1,126.0,96542.94,-0.13,96668.61
Offaly,2016,2,2016 Q2,134.0,134222.6,0.17,133994.8
Offaly,2016,3,2016 Q3,158.0,115387.47,0.13,115237.67
Offaly,2016,4,2016 Q4,204.0,119576.72,-0.07,119660.48
Offaly,2017,1,2017 Q1,140.0,140981.08,0.57,140182.04
Offaly,2017,2,2017 Q2,173.0,129261.67,0.23,128965.05
Offaly,2017,3,2017 Q3,187.0,149970.23,0.2,149670.89
Offaly,2017,4,2017 Q4,192.0,146833.35,0.47,146146.47
Offaly,2018,1,2018 Q1,143.0,142937.31,0.23,142609.31
Offaly,2018,2,2018 Q2,150.0,152417.75,0.17,152159.08
Offaly,2018,3,2018 Q3,168.0,151546.21,0.77,150388.22
