County,Year,Quarter,Period,transaction_count,avg_price
Cork,2015,3,2015 Q3,1038.0,185408.64
Cork,2015,4,2015 Q4,1255.0,183395.93
Cork,2016,1,2016 Q1,860.0,183577.95
Cork,2016,2,2016 Q2,942.0,181709.54
Cork,2016,3,2016 Q3,1103.0,196286.18
Cork,2016,4,2016 Q4,1278.0,195700.98
Cork,2017,1,2017 Q1,917.0,199759.33
Cork,2017,2,2017 Q2,974.0,200788.46
Cork,2017,3,2017 Q3,1158.0,211920.02
Cork,2017,4,2017 Q4,1237.0,212443.29
Cork,2018,1,2018 Q1,901.0,206492.91
Cork,2018,2,2018 Q2,984.0,228396.97
Cork,2018,3,2018 Q3,1121.0,226812.08
Cork,2018,4,2018 Q4,1332.0,223599.53
Cork,2019,1,2019 Q1,978.0,226262.67
Cork,2019,2,2019 Q2,1100.0,224278.68
Cork,2019,3,2019 Q3,1178.0,237391.23
Cork,2019,4,2019 Q4,1385.0,229720.92
Cork,2020,1,2020 Q1,901.0,229529.85
Cork,2020,2,2020 Q2,653.0,230378.85
Cork,2020,3,2020 Q3,817.0,222555.43
Cork,2020,4,2020 Q4,1316.0,242518.2
Cork,2021,1,2021 Q1,1031.0,246779.86
Cork,2021,2,2021 Q2,1045.0,247790.52
Cork,2021,3,2021 Q3,1171.0,262209.41
Cork,2021,4,2021 Q4,1386.0,269057.89
Cork,2022,1,2022 Q1,1074.0,279951.61
Cork,2022,2,2022 Q2,1044.0,277454.5
Cork,2022,3,2022 Q3,1193.0,301569.35
Cork,2022,4,2022 Q4,1350.0,300263.58
Cork,2023,1,2023 Q1,992.0,292979.67
Cork,2023,2,2023 Q2,1161.0,294076.35
Cork,2023,3,2023 Q3,1178.0,300213.55
Cork,2023,4,2023 Q4,1321.0,301581.28
Cork,2024,1,2024 Q1,936.0,304275.06
Cork,2024,2,2024 Q2,994.0,306487.56
Cork,2024,3,2024 Q3,1054.0,331721.82
Cork,2024,4,2024 Q4,1262.0,335491.7
Cork,2025,1,2025 Q1,917.0,341201.92
Cork,2025,2,2025 Q2,1009.0,342317.96
Cork,2025,3,2025 Q3,1175.0,356878.52
Cork,2025,4,2025 Q4,443.0,356422.83
Donegal,2010,1,2010 Q1,71.0,143369.61
Donegal,2010,2,2010 Q2,90.0,141038.98
Donegal,2010,3,2010 Q3,91.0,142490.66
Donegal,2010,4,2010 Q4,118.0,123821.54
Donegal,2011,1,2011 Q1,65.0,120521.94
Donegal,2011,2,2011 Q2,75.0,120559.36
Donegal,2011,3,2011 Q3,89.0,118460.99
Donegal,2011,4,2011 Q4,135.0,111194.11
Donegal,2012,1,2012 Q1,102.0,107766.18
Donegal,2012,2,2012 Q2,107.0,109000.0
Donegal,2012,3,2012 Q3,115.0,96701.5
Donegal,2012,4,2012 Q4,183.0,98534.14
Donegal,2013,1,2013 Q1,120.0,84112.34
Donegal,2013,2,2013 Q2,107.0,88722.62
Donegal,2013,3,2013 Q3,154.0,99806.58
Donegal,2013,4,2013 Q4,187.0,87191.78
Donegal,2014,1,2014 Q1,140.0,89551.5
Donegal,2014,2,2014 Q2,192.0,84294.69
Donegal,2014,3,2014 Q3,241.0,81250.43
Donegal,2014,4,2014 Q4,344.0,88435.75
Donegal,2015,1,2015 Q1,269.0,83299.81
Donegal,2015,2,2015 Q2,289.0,93299.73
Donegal,2015,3,2015 Q3,286.0,100951.76
Donegal,2015,4,2015 Q4,351.0,101181.33
Donegal,2016,1,2016 Q1,256.0,91861.22
Donegal,2016,2,2016 Q2,287.0,102759.99
Donegal,2016,3,2016 Q3,256.0,97229.13
Donegal,2016,4,2016 Q4,351.0,95577.85
Donegal,2017,1,2017 Q1,203.0,104984.57
Donegal,2017,2,2017 Q2,254.0,104722.21
Donegal,2017,3,2017 Q3,280.0,107918.0
Donegal,2017,4,2017 Q4,276.0,113483.76
Donegal,2018,1,2018 Q1,204.0,103469.82
Donegal,2018,2,2018 Q2,310.0,94222.16
Donegal,2018,3,2018 Q3,293.0,122134.01
Donegal,2018,4,2018 Q4,359.0,106902.43
Donegal,2019,1,2019 Q1,223.0,112507.13
Donegal,2019,2,2019 Q2,280.0,116076.02
Donegal,2019,3,2019 Q3,324.0,120397.37
Donegal,2019,4,2019 Q4,383.0,113935.53
Donegal,2020,1,2020 Q1,252.0,132387.39
Donegal,2020,2,2020 Q2,178.0,108376.05
Donegal,2020,3,2020 Q3,257.0,127725.95
Donegal,2020,4,2020 Q4,390.0,134757.51
Donegal,2021,1,2021 Q1,290.0,135138.01
Donegal,2021,2,2021 Q2,350.0,132546.23
Donegal,2021,3,2021 Q3,323.0,146927.34
Donegal,2021,4,2021 Q4,395.0,144268.75
Donegal,2022,1,2022 Q1,270.0,155237.07
Donegal,2022,2,2022 Q2,325.0,159297.05
Donegal,2022,3,2022 Q3,356.0,165859.17
Donegal,2022,4,2022 Q4,325.0,176442.29
Donegal,2023,1,2023 Q1,256.0,168251.36
Donegal,2023,2,2023 Q2,299.0,162190.43
Donegal,2023,3,2023 Q3,305.0,173458.02
Donegal,2023,4,2023 Q4,323.0,172729.33
Donegal,2024,1,2024 Q1,258.0,168487.97
Donegal,2024,2,2024 Q2,299.0,173545.79
Donegal,2024,3,2024 Q3,285.0,187777.22
Donegal,2024,4,2024 Q4,345.0,189055.2
Donegal,2025,1,2025 Q1,202.0,182686.83
Donegal,2025,2,2025 Q2,306.0,187665.36
Donegal,2025,3,2025 Q3,295.0,184373.37
Donegal,2025,4,2025 Q4,121.0,210614.32
Dublin,2010,1,2010 Q1,964.0,337164.27
Dublin,2010,2,2010 Q2,1273.0,316153.25
Dublin,2010,3,2010 Q3,1447.0,318730.26
Dublin,2010,4,2010 Q4,1153.0,302575.21
Dublin,2011,1,2011 Q1,785.0,304903.63
Dublin,2011,2,2011 Q2,917.0,296196.68
Dublin,2011,3,2011 Q3,1305.0,299385.37
Dublin,2011,4,2011 Q4,1445.0,265833.15
Dublin,2012,1,2012 Q1,1048.0,258389.68
Dublin,2012,2,2012 Q2,1520.0,235679.0
Dublin,2012,3,2012 Q3,1755.0,267010.93
Dublin,2012,4,2012 Q4,2409.0,256665.55
Dublin,2013,1,2013 Q1,1162.0,253282.59
Dublin,2013,2,2013 Q2,1586.0,271210.22
Dublin,2013,3,2013 Q3,2214.0,287749.16
Dublin,2013,4,2013 Q4,2846.0,296025.69
Dublin,2014,1,2014 Q1,1696.0,273269.56
Dublin,2014,2,2014 Q2,2309.0,298013.33
Dublin,2014,3,2014 Q3,3050.0,328219.81
Dublin,2014,4,2014 Q4,3917.0,296471.13
Dublin,2015,1,2015 Q1,2729.0,300909.16
Dublin,2015,2,2015 Q2,2744.0,298611.32
Dublin,2015,3,2015 Q3,2953.0,343551.18
Dublin,2015,4,2015 Q4,3030.0,321974.69
Dublin,2016,1,2016 Q1,2522.0,316629.83
Dublin,2016,2,2016 Q2,2587.0,336012.62
Dublin,2016,3,2016 Q3,3027.0,366826.12
Dublin,2016,4,2016 Q4,3415.0,342990.56
Dublin,2017,1,2017 Q1,2490.0,368068.27
Dublin,2017,2,2017 Q2,2635.0,368553.8
Dublin,2017,3,2017 Q3,3224.0,396511.56
Dublin,2017,4,2017 Q4,3552.0,389775.14
Dublin,2018,1,2018 Q1,2629.0,377332.79
Dublin,2018,2,2018 Q2,2645.0,387514.11
Dublin,2018,3,2018 Q3,3134.0,412757.82
Dublin,2018,4,2018 Q4,3441.0,391885.38
Dublin,2019,1,2019 Q1,2474.0,384443.72
Dublin,2019,2,2019 Q2,2987.0,373365.96
Dublin,2019,3,2019 Q3,3368.0,404794.35
Dublin,2019,4,2019 Q4,3479.0,391323.2
Dublin,2020,1,2020 Q1,2556.0,399922.5
Dublin,2020,2,2020 Q2,1598.0,382812.29
Dublin,2020,3,2020 Q3,2181.0,391910.56
Dublin,2020,4,2020 Q4,3775.0,403984.91
Dublin,2021,1,2021 Q1,2815.0,409392.8
Dublin,2021,2,2021 Q2,2736.0,423678.79
Dublin,2021,3,2021 Q3,3434.0,452522.45
Dublin,2021,4,2021 Q4,3794.0,445058.85
Dublin,2022,1,2022 Q1,2894.0,445963.43
Dublin,2022,2,2022 Q2,3189.0,445741.77
Dublin,2022,3,2022 Q3,3711.0,488767.5
Dublin,2022,4,2022 Q4,3622.0,474692.73
Dublin,2023,1,2023 Q1,2898.0,470705.91
Dublin,2023,2,2023 Q2,3285.0,451936.23
Dublin,2023,3,2023 Q3,3761.0,469650.31
Dublin,2023,4,2023 Q4,3726.0,482698.07
Dublin,2024,1,2024 Q1,2764.0,485791.22
Dublin,2024,2,2024 Q2,3146.0,481648.31
Dublin,2024,3,2024 Q3,3517.0,532958.69
Dublin,2024,4,2024 Q4,3759.0,530002.71
Dublin,2025,1,2025 Q1,2845.0,524846.16
Dublin,2025,2,2025 Q2,3075.0,534031.92
Dublin,2025,3,2025 Q3,3643.0,546410.86
Dublin,2025,4,2025 Q4,1395.0,548900.94
Galway,2010,1,2010 Q1,110.0,235751.73
Galway,2010,2,2010 Q2,135.0,232360.43
Galway,2010,3,2010 Q3,155.0,227388.19
Galway,2010,4,2010 Q4,165.0,209098.33
Galway,2011,1,2011 Q1,91.0,213291.77
Galway,2011,2,2011 Q2,145.0,182970.46
Galway,2011,3,2011 Q3,183.0,173643.44
Galway,2011,4,2011 Q4,234.0,173231.66
Galway,2012,1,2012 Q1,131.0,151206.11
Galway,2012,2,2012 Q2,181.0,157562.78
Galway,2012,3,2012 Q3,237.0,164739.38
Galway,2012,4,2012 Q4,335.0,158621.61
Galway,2013,1,2013 Q1,176.0,147412.05
Galway,2013,2,2013 Q2,263.0,145345.46
Galway,2013,3,2013 Q3,330.0,156505.88
Galway,2013,4,2013 Q4,434.0,150763.11
Galway,2014,1,2014 Q1,280.0,138138.35
Galway,2014,2,2014 Q2,380.0,150156.99
Galway,2014,3,2014 Q3,530.0,153644.84
Galway,2014,4,2014 Q4,727.0,147774.02
Galway,2015,1,2015 Q1,502.0,153559.88
Galway,2015,2,2015 Q2,478.0,146916.19
Galway,2015,3,2015 Q3,634.0,155657.96
Galway,2015,4,2015 Q4,666.0,158223.12
Galway,2016,1,2016 Q1,361.0,167205.3
Galway,2016,2,2016 Q2,512.0,156376.92
Galway,2016,3,2016 Q3,533.0,181635.73
Galway,2016,4,2016 Q4,558.0,185426.35
Galway,2017,1,2017 Q1,432.0,186217.26
Galway,2017,2,2017 Q2,484.0,185739.27
Galway,2017,3,2017 Q3,618.0,191947.75
Galway,2017,4,2017 Q4,694.0,201341.14
Galway,2018,1,2018 Q1,401.0,196285.97
Galway,2018,2,2018 Q2,480.0,209879.17
Galway,2018,3,2018 Q3,586.0,215955.21
Galway,2018,4,2018 Q4,617.0,219991.88
Galway,2019,1,2019 Q1,448.0,219714.33
Galway,2019,2,2019 Q2,487.0,205184.19
Galway,2019,3,2019 Q3,541.0,228365.56
Galway,2019,4,2019 Q4,659.0,219223.18
Galway,2020,1,2020 Q1,437.0,226656.89
Galway,2020,2,2020 Q2,263.0,221262.97
Galway,2020,3,2020 Q3,362.0,221330.64
Galway,2020,4,2020 Q4,631.0,227464.18
Galway,2021,1,2021 Q1,452.0,228846.96
Galway,2021,2,2021 Q2,507.0,229250.99
Galway,2021,3,2021 Q3,524.0,250829.6
Galway,2021,4,2021 Q4,647.0,253778.6
Galway,2022,1,2022 Q1,447.0,263169.67
Galway,2022,2,2022 Q2,528.0,272171.17
Galway,2022,3,2022 Q3,547.0,287554.06
Galway,2022,4,2022 Q4,638.0,289661.71
Galway,2023,1,2023 Q1,462.0,294215.79
Galway,2023,2,2023 Q2,479.0,281055.78
Galway,2023,3,2023 Q3,541.0,285330.1
Galway,2023,4,2023 Q4,597.0,306230.95
Galway,2024,1,2024 Q1,411.0,303786.61
Galway,2024,2,2024 Q2,471.0,297168.03
Galway,2024,3,2024 Q3,507.0,325676.34
Galway,2024,4,2024 Q4,588.0,328002.3
Galway,2025,1,2025 Q1,362.0,327597.17
Galway,2025,2,2025 Q2,428.0,338759.26
Galway,2025,3,2025 Q3,519.0,364285.81
Galway,2025,4,2025 Q4,227.0,318005.06
Kerry,2010,1,2010 Q1,83.0,183927.31
Kerry,2010,2,2010 Q2,98.0,198944.53
Kerry,2010,3,2010 Q3,105.0,173180.26
Kerry,2010,4,2010 Q4,120.0,166684.52
Kerry,2011,1,2011 Q1,73.0,158802.47
Kerry,2011,2,2011 Q2,85.0,179599.76
Kerry,2011,3,2011 Q3,102.0,159096.38
Kerry,2011,4,2011 Q4,128.0,145662.5
Kerry,2012,1,2012 Q1,90.0,152640.12
Kerry,2012,2,2012 Q2,116.0,128395.47
Kerry,2012,3,2012 Q3,145.0,128116.34
Kerry,2012,4,2012 Q4,191.0,142851.05
Kerry,2013,1,2013 Q1,121.0,110202.55
Kerry,2013,2,2013 Q2,141.0,131791.36
Kerry,2013,3,2013 Q3,162.0,120227.1
Kerry,2013,4,2013 Q4,220.0,129408.21
Kerry,2014,1,2014 Q1,143.0,124863.74
Kerry,2014,2,2014 Q2,209.0,117650.0
Kerry,2014,3,2014 Q3,252.0,120191.43
Kerry,2014,4,2014 Q4,341.0,118386.09
Kerry,2015,1,2015 Q1,218.0,121120.1
Kerry,2015,2,2015 Q2,264.0,123248.29
Kerry,2015,3,2015 Q3,274.0,134118.06
Kerry,2015,4,2015 Q4,327.0,125919.6
Kerry,2016,1,2016 Q1,233.0,138796.48
Kerry,2016,2,2016 Q2,284.0,128713.6
Kerry,2016,3,2016 Q3,337.0,124267.32
Kerry,2016,4,2016 Q4,329.0,143332.16
Kerry,2017,1,2017 Q1,243.0,137109.42
Kerry,2017,2,2017 Q2,380.0,120803.82
Kerry,2017,3,2017 Q3,325.0,152507.79
Kerry,2017,4,2017 Q4,359.0,159805.53
Kerry,2018,1,2018 Q1,274.0,145218.59
Kerry,2018,2,2018 Q2,325.0,150904.17
Kerry,2018,3,2018 Q3,297.0,161190.15
Kerry,2018,4,2018 Q4,330.0,165211.64
Kerry,2019,1,2019 Q1,225.0,163518.84
Kerry,2019,2,2019 Q2,266.0,178279.33
Kerry,2019,3,2019 Q3,339.0,172132.59
Kerry,2019,4,2019 Q4,369.0,175098.17
Kerry,2020,1,2020 Q1,256.0,167604.2
Kerry,2020,2,2020 Q2,205.0,174023.49
Kerry,2020,3,2020 Q3,253.0,178800.61
Kerry,2020,4,2020 Q4,387.0,181194.38
Kerry,2021,1,2021 Q1,290.0,177050.65
Kerry,2021,2,2021 Q2,313.0,195278.14
Kerry,2021,3,2021 Q3,342.0,207974.54
Kerry,2021,4,2021 Q4,379.0,209993.25
Kerry,2022,1,2022 Q1,311.0,218452.31
Kerry,2022,2,2022 Q2,330.0,227399.06
Kerry,2022,3,2022 Q3,343.0,229175.92
Kerry,2022,4,2022 Q4,360.0,237406.09
Kerry,2023,1,2023 Q1,298.0,236182.55
Kerry,2023,2,2023 Q2,253.0,246872.13
Kerry,2023,3,2023 Q3,326.0,241731.26
Kerry,2023,4,2023 Q4,340.0,247194.72
Kerry,2024,1,2024 Q1,252.0,247775.98
Kerry,2024,2,2024 Q2,285.0,243973.8
Kerry,2024,3,2024 Q3,282.0,261050.44
Kerry,2024,4,2024 Q4,334.0,287088.43
Kerry,2025,1,2025 Q1,222.0,272903.39
Kerry,2025,2,2025 Q2,269.0,281367.04
Kerry,2025,3,2025 Q3,250.0,281540.72
Kerry,2025,4,2025 Q4,96.0,319230.71
Kildare,2010,1,2010 Q1,98.0,262754.54
Kildare,2010,2,2010 Q2,123.0,259471.5
Kildare,2010,3,2010 Q3,189.0,238939.43
Kildare,2010,4,2010 Q4,150.0,253448.67
Kildare,2011,1,2011 Q1,97.0,214760.82
Kildare,2011,2,2011 Q2,120.0,231551.67
Kildare,2011,3,2011 Q3,144.0,215398.15
Kildare,2011,4,2011 Q4,183.0,196078.11
Kildare,2012,1,2012 Q1,120.0,181323.33
Kildare,2012,2,2012 Q2,132.0,171503.69
Kildare,2012,3,2012 Q3,198.0,179302.54
Kildare,2012,4,2012 Q4,334.0,183930.65
Kildare,2013,1,2013 Q1,134.0,172459.99
Kildare,2013,2,2013 Q2,166.0,188481.37
Kildare,2013,3,2013 Q3,255.0,188886.01
Kildare,2013,4,2013 Q4,360.0,194556.82
Kildare,2014,1,2014 Q1,204.0,169129.86
Kildare,2014,2,2014 Q2,264.0,216510.27
Kildare,2014,3,2014 Q3,372.0,210788.74
Kildare,2014,4,2014 Q4,488.0,217700.26
Kildare,2015,1,2015 Q1,389.0,190668.8
Kildare,2015,2,2015 Q2,337.0,222269.92
Kildare,2015,3,2015 Q3,413.0,236842.84
Kildare,2015,4,2015 Q4,434.0,215928.4
Kildare,2016,1,2016 Q1,295.0,218935.79
Kildare,2016,2,2016 Q2,376.0,228875.77
Kildare,2016,3,2016 Q3,381.0,232897.97
Kildare,2016,4,2016 Q4,445.0,245304.68
Kildare,2017,1,2017 Q1,380.0,231935.18
Kildare,2017,2,2017 Q2,412.0,243005.08
Kildare,2017,3,2017 Q3,463.0,243684.45
Kildare,2017,4,2017 Q4,492.0,267264.31
Kildare,2018,1,2018 Q1,317.0,268985.27
Kildare,2018,2,2018 Q2,358.0,261333.57
Kildare,2018,3,2018 Q3,482.0,268029.7
Kildare,2018,4,2018 Q4,513.0,271122.55
Kildare,2019,1,2019 Q1,375.0,264288.89
Kildare,2019,2,2019 Q2,416.0,264671.49
Kildare,2019,3,2019 Q3,442.0,277798.07
Kildare,2019,4,2019 Q4,477.0,284015.32
Kildare,2020,1,2020 Q1,364.0,256808.19
Kildare,2020,2,2020 Q2,242.0,251785.63
Kildare,2020,3,2020 Q3,310.0,285186.02
Kildare,2020,4,2020 Q4,544.0,298736.51
Kildare,2021,1,2021 Q1,357.0,291329.19
Kildare,2021,2,2021 Q2,395.0,306830.41
Kildare,2021,3,2021 Q3,507.0,311120.19
Kildare,2021,4,2021 Q4,520.0,311271.58
Kildare,2022,1,2022 Q1,426.0,312784.53
Kildare,2022,2,2022 Q2,442.0,329517.63
Kildare,2022,3,2022 Q3,537.0,332691.99
Kildare,2022,4,2022 Q4,596.0,348222.69
Kildare,2023,1,2023 Q1,389.0,348684.88
Kildare,2023,2,2023 Q2,479.0,331091.5
Kildare,2023,3,2023 Q3,541.0,353796.8
Kildare,2023,4,2023 Q4,541.0,363008.99
Kildare,2024,1,2024 Q1,384.0,365315.11
Kildare,2024,2,2024 Q2,421.0,364057.31
Kildare,2024,3,2024 Q3,468.0,398501.68
Kildare,2024,4,2024 Q4,523.0,406255.84
Kildare,2025,1,2025 Q1,371.0,405574.71
Kildare,2025,2,2025 Q2,402.0,410989.72
Kildare,2025,3,2025 Q3,456.0,427679.56
Kildare,2025,4,2025 Q4,216.0,425297.14
Kilkenny,2010,1,2010 Q1,37.0,193538.29
Kilkenny,2010,2,2010 Q2,62.0,187588.63
Kilkenny,2010,3,2010 Q3,65.0,182132.11
Kilkenny,2010,4,2010 Q4,72.0,148092.78
Kilkenny,2011,1,2011 Q1,51.0,157467.28
Kilkenny,2011,2,2011 Q2,52.0,157866.27
Kilkenny,2011,3,2011 Q3,76.0,154926.32
Kilkenny,2011,4,2011 Q4,75.0,136400.53
Kilkenny,2012,1,2012 Q1,62.0,134836.69
Kilkenny,2012,2,2012 Q2,66.0,117819.87
Kilkenny,2012,3,2012 Q3,74.0,133001.35
Kilkenny,2012,4,2012 Q4,114.0,131864.52
Kilkenny,2013,1,2013 Q1,53.0,124028.24
Kilkenny,2013,2,2013 Q2,76.0,100213.07
Kilkenny,2013,3,2013 Q3,92.0,134187.26
Kilkenny,2013,4,2013 Q4,118.0,133624.69
Kilkenny,2014,1,2014 Q1,71.0,111275.61
Kilkenny,2014,2,2014 Q2,118.0,126570.99
Kilkenny,2014,3,2014 Q3,133.0,145584.02
Kilkenny,2014,4,2014 Q4,167.0,140973.75
Kilkenny,2015,1,2015 Q1,128.0,147134.11
Kilkenny,2015,2,2015 Q2,108.0,129291.67
Kilkenny,2015,3,2015 Q3,183.0,147544.36
Kilkenny,2015,4,2015 Q4,168.0,156907.11
Kilkenny,2016,1,2016 Q1,117.0,161406.1
Kilkenny,2016,2,2016 Q2,134.0,156148.34
Kilkenny,2016,3,2016 Q3,149.0,164601.86
Kilkenny,2016,4,2016 Q4,164.0,186502.13
Kilkenny,2017,1,2017 Q1,119.0,160368.49
Kilkenny,2017,2,2017 Q2,138.0,177559.38
Kilkenny,2017,3,2017 Q3,178.0,172632.35
Kilkenny,2017,4,2017 Q4,182.0,177334.93
Kilkenny,2018,1,2018 Q1,122.0,192646.72
Kilkenny,2018,2,2018 Q2,145.0,183422.22
Kilkenny,2018,3,2018 Q3,181.0,189785.65
Kilkenny,2018,4,2018 Q4,197.0,201849.41
Kilkenny,2019,1,2019 Q1,142.0,195150.87
Kilkenny,2019,2,2019 Q2,168.0,197485.88
Kilkenny,2019,3,2019 Q3,202.0,201055.03
Kilkenny,2019,4,2019 Q4,193.0,191026.17
Kilkenny,2020,1,2020 Q1,124.0,207439.17
Kilkenny,2020,2,2020 Q2,87.0,193254.29
Kilkenny,2020,3,2020 Q3,137.0,190297.85
Kilkenny,2020,4,2020 Q4,213.0,210602.94
Kilkenny,2021,1,2021 Q1,165.0,212964.96
Kilkenny,2021,2,2021 Q2,145.0,214142.65
Kilkenny,2021,3,2021 Q3,185.0,245427.5
Kilkenny,2021,4,2021 Q4,224.0,252397.39
Kilkenny,2022,1,2022 Q1,155.0,245493.87
Kilkenny,2022,2,2022 Q2,188.0,258529.54
Kilkenny,2022,3,2022 Q3,202.0,244127.72
Kilkenny,2022,4,2022 Q4,199.0,274280.89
Kilkenny,2023,1,2023 Q1,136.0,236811.06
Kilkenny,2023,2,2023 Q2,180.0,261003.63
Kilkenny,2023,3,2023 Q3,164.0,277531.5
Kilkenny,2023,4,2023 Q4,185.0,269472.65
Kilkenny,2024,1,2024 Q1,150.0,279026.8
Kilkenny,2024,2,2024 Q2,160.0,275767.17
Kilkenny,2024,3,2024 Q3,181.0,285256.73
Kilkenny,2024,4,2024 Q4,183.0,290060.79
Kilkenny,2025,1,2025 Q1,136.0,298807.5
Kilkenny,2025,2,2025 Q2,168.0,287304.7
Kilkenny,2025,3,2025 Q3,168.0,330973.47
Kilkenny,2025,4,2025 Q4,55.0,298173.47
Laois,2010,1,2010 Q1,44.0,163837.11
Laois,2010,2,2010 Q2,38.0,153786.05
Laois,2010,3,2010 Q3,53.0,148860.24
Laois,2010,4,2010 Q4,59.0,138902.54
Laois,2011,1,2011 Q1,34.0,127250.0
Laois,2011,2,2011 Q2,48.0,135005.21
Laois,2011,3,2011 Q3,49.0,112099.1
Laois,2011,4,2011 Q4,55.0,116403.64
Laois,2012,1,2012 Q1,39.0,105783.69
Laois,2012,2,2012 Q2,66.0,92600.0
Laois,2012,3,2012 Q3,64.0,101400.31
Laois,2012,4,2012 Q4,83.0,88964.25
Laois,2013,1,2013 Q1,41.0,116343.2
Laois,2013,2,2013 Q2,56.0,92702.23
Laois,2013,3,2013 Q3,72.0,97169.44
Laois,2013,4,2013 Q4,111.0,85406.62
Laois,2014,1,2014 Q1,74.0,89417.7
Laois,2014,2,2014 Q2,105.0,100641.9
Laois,2014,3,2014 Q3,106.0,100008.49
Laois,2014,4,2014 Q4,176.0,100915.96
Laois,2015,1,2015 Q1,97.0,112523.2
Laois,2015,2,2015 Q2,124.0,108723.31
Laois,2015,3,2015 Q3,111.0,123830.63
Laois,2015,4,2015 Q4,149.0,123358.72
Laois,2016,1,2016 Q1,108.0,125901.19
Laois,2016,2,2016 Q2,135.0,118201.92
Laois,2016,3,2016 Q3,141.0,125333.82
Laois,2016,4,2016 Q4,167.0,128464.02
Laois,2017,1,2017 Q1,119.0,136086.73
Laois,2017,2,2017 Q2,106.0,157064.58
Laois,2017,3,2017 Q3,185.0,137249.11
Laois,2017,4,2017 Q4,165.0,155257.86
Laois,2018,1,2018 Q1,112.0,147806.5
Laois,2018,2,2018 Q2,129.0,157040.29
Laois,2018,3,2018 Q3,167.0,161696.99
Laois,2018,4,2018 Q4,173.0,153824.93
Laois,2019,1,2019 Q1,137.0,159855.96
Laois,2019,2,2019 Q2,186.0,158667.06
Laois,2019,3,2019 Q3,181.0,178116.58
Laois,2019,4,2019 Q4,173.0,180809.99
Laois,2020,1,2020 Q1,125.0,170452.57
Laois,2020,2,2020 Q2,110.0,169709.81
Laois,2020,3,2020 Q3,115.0,171087.34
Laois,2020,4,2020 Q4,166.0,183813.99
Laois,2021,1,2021 Q1,150.0,192346.26
Laois,2021,2,2021 Q2,175.0,182359.11
Laois,2021,3,2021 Q3,197.0,200098.51
Laois,2021,4,2021 Q4,216.0,208544.06
Laois,2022,1,2022 Q1,164.0,208965.72
Laois,2022,2,2022 Q2,174.0,207990.72
Laois,2022,3,2022 Q3,214.0,220603.49
Laois,2022,4,2022 Q4,232.0,224784.35
Laois,2023,1,2023 Q1,176.0,220250.85
Laois,2023,2,2023 Q2,176.0,226107.43
Laois,2023,3,2023 Q3,219.0,233136.99
Laois,2023,4,2023 Q4,215.0,244541.14
Laois,2024,1,2024 Q1,129.0,232123.64
Laois,2024,2,2024 Q2,180.0,232821.02
Laois,2024,3,2024 Q3,180.0,230797.92
Laois,2024,4,2024 Q4,231.0,256463.72
Laois,2025,1,2025 Q1,123.0,246513.52
Laois,2025,2,2025 Q2,163.0,242880.96
Laois,2025,3,2025 Q3,165.0,271079.73
Laois,2025,4,2025 Q4,73.0,305000.38
Leitrim,2010,1,2010 Q1,11.0,115636.36
Leitrim,2010,2,2010 Q2,15.0,128622.67
Leitrim,2010,3,2010 Q3,25.0,101690.0
Leitrim,2010,4,2010 Q4,23.0,132854.35
Leitrim,2011,1,2011 Q1,18.0,99061.11
Leitrim,2011,2,2011 Q2,18.0,120250.0
Leitrim,2011,3,2011 Q3,28.0,103896.62
Leitrim,2011,4,2011 Q4,45.0,92405.24
Leitrim,2012,1,2012 Q1,23.0,93399.87
Leitrim,2012,2,2012 Q2,23.0,132543.48
Leitrim,2012,3,2012 Q3,36.0,96069.44
Leitrim,2012,4,2012 Q4,40.0,83446.25
Leitrim,2013,1,2013 Q1,23.0,71000.0
Leitrim,2013,2,2013 Q2,64.0,68065.49
Leitrim,2013,3,2013 Q3,56.0,76156.07
Leitrim,2013,4,2013 Q4,73.0,69981.79
Leitrim,2014,1,2014 Q1,46.0,68889.82
Leitrim,2014,2,2014 Q2,55.0,80252.73
Leitrim,2014,3,2014 Q3,59.0,86438.14
Leitrim,2014,4,2014 Q4,120.0,69026.32
Leitrim,2015,1,2015 Q1,72.0,87351.94
Leitrim,2015,2,2015 Q2,73.0,82325.34
Leitrim,2015,3,2015 Q3,75.0,79495.33
Leitrim,2015,4,2015 Q4,123.0,83479.67
Leitrim,2016,1,2016 Q1,69.0,78340.06
Leitrim,2016,2,2016 Q2,108.0,72298.08
Leitrim,2016,3,2016 Q3,92.0,79959.55
Leitrim,2016,4,2016 Q4,117.0,85618.8
Leitrim,2017,1,2017 Q1,88.0,82637.92
Leitrim,2017,2,2017 Q2,89.0,97612.36
Leitrim,2017,3,2017 Q3,91.0,107957.42
Leitrim,2017,4,2017 Q4,112.0,92443.65
Leitrim,2018,1,2018 Q1,91.0,108756.1
Leitrim,2018,2,2018 Q2,77.0,92031.17
Leitrim,2018,3,2018 Q3,104.0,111397.12
Leitrim,2018,4,2018 Q4,111.0,114157.44
Leitrim,2019,1,2019 Q1,77.0,102301.95
Leitrim,2019,2,2019 Q2,81.0,111802.09
Leitrim,2019,3,2019 Q3,106.0,108422.97
Leitrim,2019,4,2019 Q4,108.0,107641.43
Leitrim,2020,1,2020 Q1,74.0,106803.77
Leitrim,2020,2,2020 Q2,59.0,119997.76
Leitrim,2020,3,2020 Q3,73.0,117646.96
Leitrim,2020,4,2020 Q4,139.0,117105.28
